transformer_id,loc,name,ser,codetx,sample_day,transformer_overall_severity_level,transformer_overall_severity_label,transformer_overall_severity_score,overall_score_type,overall_score_formula,overall_score_is_weighted,overall_score_is_failure_probability,overall_score_history_is_bounded,history_mean_status_before_current,history_status_slope_per_observation,maintenance_priority,maintenance_priority_ordinal,maintenance_priority_reason,maintenance_priority_is_weighted,maintenance_priority_score_type,critical_front_flag,critical_rule,critical_reference,critical_evidence_table,critical_evidence_gas,critical_evidence_ratio,current_fault,current_fault_group,fault_criticality_class,fault_criticality_source,current_fault_posterior_max,current_fault_entropy,diagnostic_agreement_ratio,history_record_count,history_span_days,history_max_status_before_current,history_nonzero_status_record_count,history_abnormal_record_count,history_critical_record_count,history_abnormal_record_ratio,history_critical_record_ratio,history_fault_occurrence_count,history_dominant_fault,history_fault_entropy,history_dominant_fault_count,history_recurrent_fault_fraction,history_current_fault_recurrence_fraction,history_fault_persistence,history_worsening_transition_count,history_improving_transition_count,history_stable_transition_count,history_observed_transition_count,history_worsening_transition_ratio,history_improving_transition_ratio,history_has_observed_trend,single_record_transformer,history_data_sufficiency_level,current_standardized_exceedance,current_concentration_exceedance_ratio,current_delta_exceedance_ratio,current_rate_exceedance_ratio,current_status3_standardized_exceedance,current_delta_exceedance,current_standard_trigger_count,historical_max_standardized_exceedance,table1_exceed_count,table2_exceed_count,table3_exceed_count,table4_exceed_count,ieee_table1_exceeding_gases,ieee_table2_exceeding_gases,ieee_table3_exceeding_gases,ieee_table4_exceeding_gases,ieee_confirmation_required,ieee_delta_available,ieee_rate_available,ieee_rate_span_months,rank,rank_tie,rank_group_size,severity_rank_within_class,severity_class_size,severity_rank_text,rank_percentile,relative_fleet_rank_percentile,fleet_rank_percentile,priority_score,priority_score_type,severity_priority_score_type,severity_evidence_vector,ranking_policy,ranking_is_weighted,ranking_is_health_score,ranking_uses_record_count_as_severity,ranking_uses_fault_criticality_as_severity,recommended_action,maintenance_priority_rank,maintenance_priority_rank_percentile,pareto_dominance_count,pareto_front,pareto_interpretation
60548-001,PK2,KT4A,60548-001,PK2KT4A,2023-09-17,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,1.8,0.028571428571428442,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,1.7333333333333334,T2,THERMAL,ELEVATED_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9999979138880923,1.5103050348454576e-05,80.0,6,1630.0,3,5,4,1,0.6666666666666666,0.16666666666666666,6,THERMAL,0.6365141682948128,4,0.6666666666666666,0.6666666666666666,2,3,2,0,5,0.6,0.4,True,False,2,1.7333333333333334,1.7333333333333334,2.5714285714285716,1.0,1.7333333333333334,1,2,2.15,1,0,2,0,['c2h6'],[],"['c2h6', 'c2h4']",[],True,True,False,,400,False,1,14,174,14/174,36.3,36.3,36.3,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|2|2|1.7333333333333334|1.0|1.0|3|2.15,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,400,36.3,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
5BK014062,BWN,KT4A,5BK014062,BWNKT4A,2024-03-10,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,2.5,0.09999999999999963,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,1.5,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9023361292646372,0.16440827123474686,100.0,5,1022.0,3,4,5,2,1.0,0.4,5,THERMAL,0.5004024235381879,4,0.8,0.8,3,1,1,2,4,0.25,0.25,True,False,2,1.5,1.5,3.7,1.0,1.5,1,2,1.4,2,0,2,0,"['c2h6', 'c2h4']",[],"['c2h6', 'c2h4']",[],True,True,False,,401,False,1,15,174,15/174,36.1,36.1,36.1,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|2|2|1.5|1.0|1.0|3|1.4,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,401,36.1,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
8P9103T1,NT,KT1A,8P9103T1,NTKT1A,2023-09-23,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,3.0,-0.20000000000000032,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,1.3333333333333333,PD,DISCHARGE,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.43437460769623604,0.6058326957290925,50.0,5,1465.0,3,4,5,4,1.0,0.8,5,THERMAL,0.5004024235381879,4,0.8,0.2,1,0,1,3,4,0.0,0.25,True,False,2,1.3333333333333333,1.3333333333333333,33.142857142857146,1.0,1.3333333333333333,1,2,3.1555555555555554,1,0,2,0,['c2h6'],[],"['ch4', 'c2h6']",[],True,True,False,,402,False,1,16,174,16/174,35.9,35.9,35.9,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|2|2|1.3333333333333333|1.0|1.0|3|3.1555555555555554,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,402,35.9,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
9374750101,RY2,KT6A,9374750101,RY2KT6A,2024-04-20,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,1.4,0.2571428571428571,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,1.288888888888889,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9802854337085605,0.04981713960061945,50.0,6,1869.0,2,5,3,0,0.5,0.0,6,THERMAL,0.6365141682948128,4,0.6666666666666666,0.6666666666666666,3,1,0,4,5,0.2,0.0,True,False,2,1.288888888888889,1.288888888888889,3.44,1.0,1.288888888888889,1,2,2.0,1,0,2,0,['c2h6'],[],"['c2h6', 'co2']",[],True,True,False,,403,False,1,17,174,17/174,35.8,35.8,35.8,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|2|2|1.288888888888889|1.0|1.0|2|2.0,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,403,35.8,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
573077,SR2,KT1A,573077,SR2KT1A,2024-03-24,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,2.6666666666666665,-0.12121212121212108,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,1.2222222222222223,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9994766670153397,0.0023007941654458884,100.0,10,1504.0,3,9,10,6,1.0,0.6,9,DISCHARGE,0.5297061990576545,7,0.7777777777777778,0.2222222222222222,2,1,2,6,9,0.1111111111111111,0.2222222222222222,True,False,2,1.2222222222222223,1.2222222222222223,2.72,1.0,1.2222222222222223,1,2,893.0,1,0,2,0,['c2h6'],[],"['ch4', 'c2h6']",[],True,True,False,,404,False,1,18,174,18/174,35.6,35.6,35.6,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|2|2|1.2222222222222223|1.0|1.0|3|893.0,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,404,35.6,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
338026,NR2,KT2A,338026,NR2KT2A,2024-02-26,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,2.7142857142857144,-0.03571428571428576,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,1.1989,T2,THERMAL,ELEVATED_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9964756281071343,0.013295802133288319,75.0,8,1775.0,3,7,8,5,1.0,0.625,8,THERMAL,0.5623351446188083,6,0.75,0.75,1,1,2,4,7,0.14285714285714285,0.2857142857142857,True,False,2,1.1989,1.1989,4.634,1.0,1.1989,1,2,18.0,1,0,2,0,['co2'],[],"['co', 'co2']",[],True,True,False,,405,False,1,19,174,19/174,35.5,35.5,35.5,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|2|2|1.1989|1.0|1.0|3|18.0,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,405,35.5,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
558035,BKN,KT1A,558035,BKNKT1A,2024-01-19,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,2.1666666666666665,-4.745256138007093e-18,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,1.1777777777777778,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9994766670153397,0.0023007941654458884,100.0,7,1806.0,3,6,5,3,0.7142857142857143,0.42857142857142855,6,THERMAL,-0.0,6,1.0,1.0,6,2,2,2,6,0.3333333333333333,0.3333333333333333,True,False,2,1.1777777777777778,1.1777777777777778,1.6,1.0,1.1777777777777778,1,2,1.6,1,0,2,0,['c2h6'],[],"['ch4', 'c2h6']",[],True,True,False,,406,False,1,20,174,20/174,35.3,35.3,35.3,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|2|2|1.1777777777777778|1.0|1.0|3|1.6,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,406,35.3,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
95768,TTK,KT3AA,95768,TTKKT3AA,2023-12-16,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,2.230769230769231,-0.024175824175824236,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,1.1278181818181818,PD,DISCHARGE,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.8915588129960819,0.1828910615778797,50.0,14,1765.0,3,13,12,5,0.8571428571428571,0.35714285714285715,14,THERMAL,0.410116318288409,12,0.8571428571428571,0.14285714285714285,1,4,5,4,13,0.3076923076923077,0.38461538461538464,True,False,2,1.1278181818181818,1.1278181818181818,3.6,1.0,1.1278181818181818,1,2,1.47,1,0,2,0,['co2'],[],"['ch4', 'co']",[],True,True,False,,407,False,1,21,174,21/174,35.1,35.1,35.1,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|2|2|1.1278181818181818|1.0|1.0|3|1.47,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,407,35.1,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
AN69050T1,SDO,KT2A,AN69050T1,SDOKT2A,2023-07-23,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,1.6666666666666667,0.17857142857142863,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,1.1,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9994766670153397,0.0023007941654458884,100.0,7,1583.0,2,6,5,0,0.7142857142857143,0.0,7,THERMAL,0.410116318288409,6,0.8571428571428571,0.8571428571428571,1,1,0,5,6,0.16666666666666666,0.0,True,False,2,1.1,1.1,1.4,1.0,1.1,1,2,1.1222222222222222,1,0,2,0,['c2h6'],[],"['ch4', 'c2h6']",[],True,True,False,,408,False,1,22,174,22/174,35.0,35.0,35.0,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|2|2|1.1|1.0|1.0|2|1.1222222222222222,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,408,35.0,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
9816102102,KA,KT3A,9816102102,KAKT3A,2024-03-03,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,2.1,0.03636363636363643,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,1.094,T3,THERMAL,HIGH_CONCERN,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9999999999860001,1.8703010247744505e-10,83.3,11,1812.0,3,10,9,3,0.8181818181818182,0.2727272727272727,9,THERMAL,0.6365141682948128,6,0.6666666666666666,0.6666666666666666,1,3,3,4,10,0.3,0.3,True,False,2,1.094,1.094,2.75,1.0,1.094,1,2,1.142,3,0,2,0,"['ch4', 'c2h6', 'co']",[],"['ch4', 'c2h4']",[],True,True,False,,409,False,1,23,174,23/174,34.8,34.8,34.8,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|2|2|1.094|1.0|1.0|3|1.142,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,409,34.8,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
338028,LE,KT1A,338028,LEKT1A,2024-01-13,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,1.9090909090909092,-0.01748251748251745,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,1.074,PD,DISCHARGE,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.43437460769623604,0.6058326957290925,50.0,12,1750.0,3,11,7,4,0.5833333333333334,0.3333333333333333,10,DISCHARGE,-0.0,10,1.0,1.0,7,2,3,6,11,0.18181818181818182,0.2727272727272727,True,False,2,1.074,1.074,2.3314285714285714,1.0,1.074,1,2,586.0,1,0,2,0,['co'],[],"['co', 'co2']",[],True,True,False,,410,False,1,24,174,24/174,34.7,34.7,34.7,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|2|2|1.074|1.0|1.0|3|586.0,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,410,34.7,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
8R9911T6,CTN,KT1A,8R9911T6,CTNKT1A,2024-02-17,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,3.0,-0.1428571428571429,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,1.0666666666666667,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.5397634005135761,0.5819741203210251,66.7,6,1464.0,3,5,6,5,1.0,0.8333333333333334,6,THERMAL,-0.0,6,1.0,1.0,6,0,1,4,5,0.0,0.2,True,False,2,1.0666666666666667,1.0666666666666667,26.428571428571427,1.0,1.0666666666666667,1,2,12.733333333333333,1,0,2,0,['c2h6'],[],"['ch4', 'c2h6']",[],True,True,False,,411,False,1,25,174,25/174,34.5,34.5,34.5,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|2|2|1.0666666666666667|1.0|1.0|3|12.733333333333333,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,411,34.5,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
840900018,TM,KT1A,840900018,TMKT1A,2024-04-27,2,STATUS_2,2.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,2.5,-0.10000000000000034,STATUS_2,2,IEEE Status 2 is the current condition class. Maintenance order is determined separately within Status 2 by standardized evidence and history.,False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,CURRENT_STANDARD_EVIDENCE,,1.0599,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9275791083979198,0.13355734230319688,75.0,5,1846.0,3,4,5,2,1.0,0.4,5,THERMAL,-0.0,5,1.0,1.0,5,1,2,1,4,0.25,0.5,True,False,2,1.0599,1.0599,2.704,1.0,1.0599,1,2,1.8,1,0,2,0,['co2'],[],"['co', 'co2']",[],True,True,False,,412,False,1,26,174,26/174,34.3,34.3,34.3,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,2|0|0|2|2|1.0599|1.0|1.0|3|1.8,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_2_CONFIRM_AND_INCREASE_SURVEILLANCE,412,34.3,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
